place,water_tap_id,lat,lon
Häädemeeste Keskkool,1081,,
Häädemeeste Keskkooli pumpla,1081,,
Häädemeeste Teemeistri pumplast väljuv,1192,,
Häädemeeste Tervisekeskus,805,58.2251295,24.514353888348413
Häädemeeste keskuse pumplast väljuv vesi,805,57.9975003,24.58625762885321
Hüdrant,1349,,
Hüdrant 108,1349,,
Hüdrant 584,1353,,
Hüdrant Juhtme tn,1087,,
Hüdrant Kreuzwaldi 9,163,,
Hüdrant Pärna 40,163,,
Hüdrant nr 1,1026,,
Hüdrant nr 11,991,,
Hüdrant nr 3 (Jahi kai),1026,,
Hüdrant nr 401,1095,,
Hüdrant. AS Miiduranna sadam territoorium. Kai nr 5,166,,
Hüüru küla VTJ väljuv,1423,59.3821626,24.536657658317075
I Studium ARE koolitus,306,10.162829200000001,37.74986473760929
I hüdrant kail,1197,,
I korruse kohupiima ruumist (15),278,,
I tsehh (proovivõtukoht nr. 1),389,,
II astme pumpla,1038,,
II hüdrant kail,1197,,
II korruse kohupiimaruum (12),278,,
II korruse kohupiimaruum (12) soe,278,,
III astme pumpla Sõle tn 82a,306,,
Ibis Tallinn Center Hotel,306,59.42764845,24.7650749214061
Ida 68A - 2,387,58.260724800000006,22.511428009698847
"Ida-Tallinna
Keskhaigla hooldusravikliinik",306,59.4270462,24.755854001012572
Ida-Tallinna Keskhaigla hooldusravikliinik,306,59.4270462,24.755854001012572
"Ida-Tallinna Keskhaigla hooldusravikliinik
Keskhaigla hooldusravikliinik",306,59.4270462,24.755854001012572
Ida-Viru Keskhaigla,163,59.4034217,27.2944322
Ida-Viru Keskhaigla toiduplokk,747,59.4034217,27.2944322
Ida-Virumaa Kutsehariduskeskus,758,59.36038355,28.18807737587575
Ignase kortermaja,335,,
Ihamaru elamu,566,,
Ihaste Konsum,276,58.350762450000005,26.789043950000007
"Ihaste, Veeberi 1",276,58.357781,26.788959
Iira küla maja 6,361,58.98513665,24.73514153691233
Iisaku Gümnaasium,599,59.09470305,27.311539018020277
Iisaku Hooldekodu,599,,
Iisaku Tamme 1 hoone veetorustik,599,59.1005507,27.3094271
Iisaku lasteaed Kurekell,599,,
Illuka Kurtna küla,2198,,
Illuka Tarakuse tee,1461,59.2500697,27.4382121
Illuka kooli söökla,274,,
Illuka koolimaja pumpla,274,,
Illuka vallamaja,1462,,
Illuka vallamaja pumpla,1462,,
Ilmatsalu - Ravila pumpla,276,58.3873481,26.555264179093747
"Ilmatsalu Lasteaed ""Lepatriinu""",358,58.387053449999996,26.557777362670585
Imavere Kõrts,1056,58.7318845,25.76425635
Imavere Põhikool,352,58.73151695,25.76912580227591
Imavere lasteaed,352,,
Ind-elamu nr 2,1309,,
Indumäe veevärk,2415,,
Ingle AS tootmisruum,1405,36.7213384,-120.2565521
Ingliste lasteaed,725,,
Ingliste pumpla peale veetöötlust,725,,
Inju küla korterelamu,1071,59.267330099999995,26.370436539246775
Inju küla veevõtukoht,1071,59.267330099999995,26.370436539246775
Innu talu köögi kraan,1801,,
Instituudi tee 7,306,59.3795951,24.5769938
"Intsu, Kondi tee 3",1477,58.3016242,25.5794519
"Intsu, peale veepuhastusseadet",1477,,
Irta korterelamu,706,,
Irta küla Tõukre talu,706,58.5490841,24.12614443055698
Irta pumplast väljuv vesi,706,,
Iru Hooldekodu,306,59.45247915,24.909691392754368
"Ivaski kinnistu, Lammasküla",1936,,
J.V.Veski nim Maarja Põhikool,320,,
JMÜ Palamuse kauplus,316,,
Jaama 33-17 korter,758,58.0555622,26.2390676
"Jaama tn 2, Sonda alevik",701,59.4980519,26.539815
Jaamaküla pumplast väljuv vesi,717,,
Jaaniku 33,747,59.32436035,27.416744211894066
Jaanimõisa Külakeskus,526,,
Jaanimõisa elamu,526,,
Jaanimõisa küla Kirsipuu 8 elamu,526,58.142821,27.25204362621696
Jakob Westholmi Gümnaasium,306,59.43378305,24.731056914369397
Jalax söökla köögi kraan,1058,,
Jalgsema külamaja,1178,,
Jannseni Kaubamaja,341,,
Jardini Aianduskeskus,385,,
Jausa aiandi veevärk,2097,58.7820765,22.703603492864694
Jeld-Wen tehase söökla,1291,,
Jeti jäähall,306,59.4221364,24.815048
Jokri talu,2456,,
Joodi,300,58.8835296,25.5267592
Joogivee villimistsehh,1147,,
Joogiveepaak,535,,
"Ju Metall, Põldeotsa küla",172,48.8229812,12.941181960825531
Jugapuu paak,348,,
Juhtme 23 kelder,1087,59.4058998,24.816828
Juhtme 23-1,1087,59.4060718,24.8124738
Juhtme 23-18,1087,59.4060718,24.8124738
Juhtme 26 VMS,1087,59.40414545,24.818560840462023
Juhtme pumpla (väljund),1087,,
Juulamõisa köök,2095,,
Juunimägi Lastetuba (Lasnamäe 32),306,,
Juurikaru Põhikool,738,,
Juuru Eduard Vilde Kool,811,59.0597875,24.959040364545455
Juuru Hooldekodu,811,,
Juuru Side tn 5,811,59.0573266,24.9549116
Juuru Staadioni ja Tallinna mnt ristmiku hüdrant,811,59.0569739,24.9585051
Juuru lasteaed,811,,
Juuru pumbamaja väljavool,811,,
Juurviljade eeltöötlustsehh,378,,
Juustu pakendamine,778,,
Juustu tootmise ruum (PVK 1),382,,
Jälgimäe pumpla,850,,
"Jälgimäe, Lepiku VTJ",854,,
Jämejala 41,1483,58.3887705,25.5819774
Jämejala kliinik Pargi tee 12 köögist,281,,
Jämejala proovivõtukaev,1483,,
Jänese tee 10-6,359,59.5194044,24.839423
Jänesselja lasteaed,172,58.42895285,24.49371306831052
Järlepa küla veetöötlusjaama väljavool,812,59.13642205,24.937952844194292
Järlepa lasteaed,812,,
Järva-Jaani gümnaasium,1176,59.0471937,25.884054739822467
Järva-Jaani gümnaasium (nüüd Võimla tee ühisveevärgi proovivõtukoht!),1176,59.0471937,25.884054739822467
Järva-Jaani lasteaed,1176,59.0433436,25.883967587557684
Järva-Jaani vallamaja,1176,,
Järvakandi Gümnaasium,289,,
Järvakandi Põhikool,289,58.680572999999995,24.761751967741926
Järvakandi Tallinna mnt 15 puurkaev,289,58.7891078,24.8186758
"Järvakandi Tallinna mnt.15, puurkaev nr.6 mahuti",289,58.7891078,24.8186758
Järvakandi Vanadekodu,289,,
Järvakandi lasteaed,289,,
Järve Keskus,341,59.393409000000005,24.719268702631176
Järve Perearstikeskus OÜ,306,,
Järve küla elamu,163,58.1992375,22.264480267507082
Järve tänav,1050,59.3377155,27.293469985
Järve tänav,1051,59.3377155,27.293469985
Järvekalda pumpla,2301,,
Järveküla tee 39,163,59.396518,27.2730646
Järveküla tee 68 hoone veetorustik,163,59.396518,27.2730646
Järvere küla elamu,772,57.85110735,26.867077520468637
Järveääre Puhkekeskus,1331,,
"Järvselja pumpla, peale rauaemalduse filtrit",1370,,
Järvselja söökla,1370,,
Jääaja Keskus,381,58.525768,26.67607468812711
Jõe tn,860,59.4980519,26.539815
Jõe tn 19,939,59.4980519,26.539815
Jõekääru Perepuhkuse puhkekeskus,1680,,
Jõekääru TH nr 506,1319,58.3757057,24.5554348
Jõekääru tee TH nr 1,1319,59.3908391,24.9460064
"Jõesuu Kodukõrts, Tori vald",734,58.4949076,24.9020734
Jõesuu pumplast väljuv vesi,734,,
Jõgesoo lasteaed,1424,,
Jõgeva Alevik COOP Mõisa kauplus,330,58.7634819,26.399928038398983
Jõgeva Aleviku Lasteaed,330,,
"Jõgeva COOP kauplus, Aia 33",272,58.8483941,26.9420924
Jõgeva Linn Liiva-Kivi tn ristil,272,58.743070149999994,26.391406259411355
"Jõgeva Põhikool, Piiri tn 1",272,58.748114400000006,26.38844835642788
"Jõgeva Põhikool, Rohu 10, Jõgeva linn",272,58.748114400000006,26.38844835642788
Jõgeva aleviku ühisveevõrk peale filtrit,330,,
Jõgeva haigla SA,272,58.7470795,26.383451396990743
"Jõgeva lasteaed ""Rohutirts""",272,58.682355799999996,26.577384178042326
Jõgeva linn Aia (hüdrant nr 4),272,58.743070149999994,26.391406259411355
Jõgeva linn Kruusa-Allika tn ristil,272,58.743070149999994,26.391406259411355
"Jõgeva linn Liiva-Kiri ristil, hüdrant 56",272,58.743070149999994,26.391406259411355
Jõgeva linn Olerex,272,58.743070149999994,26.391406259411355
Jõgeva linn Pargi tn  9 juures proovivõtukoht,272,58.743070149999994,26.391406259411355
Jõgeva linn Tähe II PJ,272,58.743070149999994,26.391406259411355
"Jõgeva linn, Mustvee mnt 20 hüdrant nr 66",272,58.743070149999994,26.391406259411355
"Jõgeva linn, Mustvee mnt 20 kortermaja",272,58.743070149999994,26.391406259411355
Jõgisoo VTJ,1424,,
Jõgisoo küla elamu (ÜPE),650,58.8520848,24.021635825308973
Jõgisoo veevärk,1424,,
Jõhvi Haigla SA,758,59.3567375,27.4046014
Jõhvi Kontserdimaja,758,59.35389445,27.42298158442801
Jõhvi L/a Sipsik,758,59.35754,27.3968068
Jõhvi Piimatööstus,687,59.364531799999995,27.432793640430226
Jõhvi Põhikool,758,59.349756049999996,27.415942729203774
Jõhvi Vene Põhikool,758,59.358058299999996,27.42159966532882
Jõhvi hoone veetorustik,758,,
Jõhvi lasteaed Kalevipoeg,758,59.3598493,27.422499060905306
Jõhvi lasteaed Pillerkaare,758,59.3598493,27.422499060905306
Jõuga küla pumbajaam,1782,59.15369355,27.39403135950017
Jõuga küla veevärk,1782,59.15369355,27.39403135950017
Jõulumäe Tervisespordikeskuse köök,1444,,
Jõõdre küla VTJ,843,58.859443850000005,23.648488797652
Jõõpre ENU pumplast väljuv vesi,726,58.477014100000005,24.320399449999996
Jõõpre hooldekodu,726,,
Jõõpre kool-lasteaed,726,,
Jõõpre veetöötlusjaam,726,,
Jüri (Rae) hooldekodu,990,59.3557594,24.91002254373233
Jüri Gümnaasium,990,59.355332849999996,24.90920556211865
"K.Tamm elamu, Ertsma tee, Tõrdu",1413,,
Kaagjärve Keskuse pumbamaja peale veetöötlust,214,,
"Kaagjärve kontorimaja 11, lasteaed",214,,
Kaagjärve küla 2-korruseline telliskivi elamu Mäemõisas,213,57.77240895,26.198440256259133
Kaagjärve küla Sepa pumpla peale veetöötlusseadmeid,212,57.77240895,26.198440256259133
Kaagjärve küla Sepa ühepereelamud,212,57.77240895,26.198440256259133
Kaagjärve küla keskuse maja nr 1,214,57.77240895,26.198440256259133
Kaagvere erikool,360,,
Kaali Põhikooli söökla,554,,
Kaali külastuskeskuse kauplus,554,,
Kaansoo küla korterelamu,1324,58.5828087,25.188812431663262
Kaansoo pumplast väljuv vesi,1324,,
Kaare tee 1a elamu,991,59.2730339,24.7199694
Kaare tee 3/1,991,59.2730339,24.7199694
"Kaare tee kortermaja, Kõima",724,59.2730339,24.7199694
Kaare tn pumpla,1154,58.361619,26.712744
Kaarepere külas - Palamuse valla Lasteaed Nukitsamees Kaarepere rühm,314,,
Kaarla paak,341,,
Kaarlimäe veetöötlusjaam,243,,
Kaarma bensiinijaam,905,59.1113791,26.2371608
Kaatri Puhkemaja kööginurk,1692,,
Kabala Lasteaed - Põhikool Lipa puurkaev,696,,
Kabala Lasteaed-Põhikool,696,,
Kabala Põhikool - lasteaed Lipa rühm,696,,
Kabala kool,862,58.9223555,24.652233018041237
Kabala korruselamu kraan,862,,
Kabala pumbamaja,862,58.6927225,25.63257717854477
Kabala põhikool-lasteaed,696,,
Kabelimetsa küla,193,59.37786025,27.357054722192963
Kabelimetsa pumbajaam,193,,
Kaberla pumpla,2416,,
Kaberneeme VTJ,836,,
Kaberneeme raamatukogu,836,,
Kabli Lasteaed,806,58.008962,24.449885500000015
Kabli pumpla,806,,
Kadaka Selver,306,59.4124701,24.6667413984108
Kadila Põllumajanduse OÜ hoone,1311,,
Kadila küla veevärk,1311,59.23069515,26.33227272889429
Kadila raamatukogu,1311,,
Kadjaste külakeskus,1325,,
Kadjaste pumplast väljuv vesi,1325,,
Kadjaste ridaelamu,1325,,
Kadrina Hooldekodu köök,1079,59.3477545,26.106564235781597
Kadrina Konsum,937,59.34381625,26.13059731196475
Kadrina Rakvere tee 2,937,59.3431679,26.1299465
Kadrina kalatööstus,356,,
Kadrina lasteaed,937,59.3405487,26.1351991
Kadrina veevärk,937,,
Kadrioru Keskus Must Luik,306,,
Kadrioru Saksa Gümnaasium,306,59.43209815,24.777502397217173
Kael/liitumispunkt Ülase 13,751,,
Kaev/hüdrant Keskallee 15,163,,
"Kaev/liitmispunkt Kooli 6, Kohtla-Nõmme",165,,
Kaev/liitumispunkt,240,,
Kaev/liitumispunkt Aiandi 10,760,,
Kaev/liitumispunkt Aiandi 4-2,760,,
Kaev/liitumispunkt Aiandi 8,760,,
Kaev/liitumispunkt Altserva 6,747,,
Kaev/liitumispunkt Ehitajate tee 126B,163,,
Kaev/liitumispunkt Hariduse 5,758,,
Kaev/liitumispunkt Humala 1,751,,
Kaev/liitumispunkt Jaama 34,758,,
Kaev/liitumispunkt Järveküla tee 39,163,,
Kaev/liitumispunkt Jõe 5,165,,
Kaev/liitumispunkt Kahula,747,,
Kaev/liitumispunkt Katse 2,163,,
"Kaev/liitumispunkt Kooli 7, Püssi linn",752,,
Kaev/liitumispunkt Kuremäe 4,754,,
Kaev/liitumispunkt Kurtna tee 12,753,,
Kaev/liitumispunkt Kutse 11,758,,
Kaev/liitumispunkt Lasteaia 13a,747,,
Kaev/liitumispunkt Maleva 4,747,,
Kaev/liitumispunkt Mäe 7,750,,
Kaev/liitumispunkt Männiku 10,165,,
Kaev/liitumispunkt Männiku 6,752,,
Kaev/liitumispunkt Mõisa tee 1,163,,
Kaev/liitumispunkt Mõisa tee 8,163,,
Kaev/liitumispunkt Narva mnt 16,758,,
Kaev/liitumispunkt Puru tee 39A,747,,
Kaev/liitumispunkt Põhjaallee 20,163,,
"Kaev/liitumispunkt Põllu 1, Kose küla",759,,
Kaev/liitumispunkt Ravi 10,163,,
Kaev/liitumispunkt Ridaküla 24,747,,
Kaev/liitumispunkt Tervise 1,747,,
Kaev/liitumispunkt Torujõe 3,163,,
Kaev/liitumispunkt Täkumetsa,163,,
Kaev/liitumispunkt Videviku 14,751,,
Kagu Keskus,654,,
Kagu-Võidu paak,341,,
Kahala elamu  nr15,863,,
Kahala elumaja nr 13,863,,
Kahlu tn. 9,1110,59.4331235,24.6057106
Kahula küla,747,59.320852,27.316159471753565
Kai kraanist,388,,
Kaisma pumplast väljuv vesi,1246,,
Kaisma ridaelamu,1246,,
Kaiu Hooldekodu,913,,
Kaiu Põhikool,913,59.01468215,25.049703370117058
Kaiu lasteaed,913,59.013736300000005,25.05045401448382
Kaiu pumbamaja väljavool,913,,
Kakumäe Selver,306,59.4282253,24.6269175
Kalamaja Põhikool,306,59.4439411,24.7284732838263
Kalamatsi tootmishoone,1404,,
Kalana elamu (Maja nr 3),406,,
Kalana kauplus,406,,
Kalana küla,406,58.93009515,22.075010010300616
Kalana küla pumbamaja peale filtrit,406,58.93009515,22.075010010300616
"Kalana küla, Metsa 5-9",406,58.93009515,22.075010010300616
"Kalana küla, Metsa tn 5-11, perekond Peebu",406,58.93009515,22.075010010300616
Kalana puhkeküla,1841,,
Kalatööstuse tsehh,578,,
"Kalda tee 14, Lustivere küla",412,58.3705884,26.7661997
Kalda tn,671,59.3642441,28.1975399
Kaldaääre Vilivere küla,2678,59.2026601,24.7266166
Kaldaääre põik 7 Vilivere küla,2678,59.202703,24.7259542
Kalev SPA Hotell & Veekeskus,306,59.4397344,24.75128674164303
KalevVesi OÜ villimiskoht,469,,
Kalevi 10,163,58.375088000000005,26.728827852637778
Kalevi Jahtklubi Resto,336,59.4654348,24.8300148
Kalevi tn. 7,885,58.3756104,26.727758
Kalevi tn.7 elamu,885,,
Kalina küla veevärk,668,59.2776784,27.329765652675565
Kalita kortermaja,1961,,
Kallaste Keskkool,292,58.66441275,27.161313322725643
Kallaste Turismitalu,1684,,
Kalli-Kalli Lastehoid,339,,
Kalma külalistemaja tarbija kraan,1964,,
Kalme küla Nähri veetöötlusjaama majasisendi kraan,247,59.4878648,25.69773957641464
Kalmetu Kool,422,58.39023885,25.8385271894088
"Kalmuse 10a, Võru linn",654,57.821695000000005,27.034602826949893
Kaluri VTJ,841,,
Kaluri tn. veetöötlusjaam,841,59.4573148,24.668104
Kalvi Mõisa veevärk,802,59.4827001,26.787573646093886
Kalvi mõisa puurkaev nr 2392,802,59.4827001,26.787573646093886
Kamali 18,1286,58.1773525,25.120476753095517
"Kamali tee 17 kortermaja, Tõlla",1286,58.1749664,25.1162467
"Kamali tee elamu, Tõlla küla",1286,58.1749664,25.1162467
Kamara 7-7,470,38.0113674,23.777062
Kamara küla kortermaja 3,470,58.12823195,25.20116830189708
Kamara maja nr.7-5,470,,
Kamara peale filtreid,470,,
Kamari külas - Esku-Kamari Kool,408,,
"Kamari, Sakala 3-1",408,58.5983752,26.0005723
Kambja lasteaed Mesimumm,294,58.2530783,26.7821234
Kambja põhikool,294,58.23604625,26.70236943642676
Kammeri kool,1523,,
Kanali tee 1,1086,59.4108362,24.8182203
"Kanali tee 10, pumpla väljund",1086,59.4108362,24.8182203
Kanali tee 6,1086,59.4108362,24.8182203
Kanarbiku,685,57.6962202,26.888390014437313
Kandle paak,341,,
Kanepi Gümnaasium,499,57.986934500000004,26.760084428665913
Kanepi Lasteaed,499,,
Kanepi alevik Tehnika tn pk peale filtreid,499,57.9819789,26.7627252
Kangru Lasteaed,1349,59.453363800000005,24.689654344776716
Kannikese VTJ,844,,
Kannistiku elumajad,218,,
Kannistiku pumbamajast tarbijatele väljuvalt torustiku kraanist,218,,
"Kannuka Kooli söökla, Sillamäe linn",630,,
"Kannuka Kooli, Sillamäe linn",630,,
Kantküla küla veevärk-sihtuuring 2015,1555,59.3012963,26.5362612
Kantküla veevärk,1555,,
Karepa peale filtrit,1080,,
Karikakra 15,654,58.401705,24.51193448905775
Karikakra 35 paak,781,58.4006115,24.51490297517361
Karineeme Puhkemaja köök,1771,,
Karineeme Puhkemaja pesuruum,1771,,
Karinu korruselamu,1177,,
Karinu ÜPE,1177,,
Karitsa Tehnik AS pesuruum,1072,,
"Karja 41, Pärnu",172,58.378619,24.516892006410252
Karja 6a hoone veetorustik,421,59.384269,28.19826060408452
Karja Pagariäri,765,58.5130031,22.70291245820355
Karjaküla Lasteaed,1217,,
Karjaküla VTJ,1217,,
Karjaküla sotsiaalkeskus,1217,,
Karjamaa Spordi- ja Puhkebaasi köök,1729,,
Karjanurme elamu 1 korter 10,248,,
Karjatnurme küla teabetuba kraan,248,58.02592855,25.780377848430675
"Karjatnurmr teabetuba, elamu 122",248,,
Karjääri 9,781,59.47942305,25.020193248525796
Karksi Hooldekodu,1078,58.1237672,25.54312662146807
Karksi kauplus,1078,58.2853097,25.5843691
Karksi-Nuia Pärnu mnt 8 Haldushoone,482,58.104864,25.5461937
Karksi-Nuia turg,482,,
Karla 3 - 5,987,52.24963125,21.132190101650018
Karla 4 - 2,987,52.24933135,21.132242194411248
Karla 4-12,987,52.2493616,21.1316217
Karu Puhkemaja,1718,,
Karukämbla veekaev,1353,,
Karula Kodu köögist,582,,
Karula Kodu peale veepuhastusseadet,582,,
Karula Päästekomando,216,,
Karulaugu maja (Karulaugu lasteaed),1353,,
Karupoju OÜ Paunküla Lehise,1927,,
Kase 3,306,38.3205579,140.9863687
Kase 4,240,59.4557512,24.819689247725606
Kase mü elamu,1247,40.8813151,140.4691247
Kase tn,1176,46.1847303,-119.2904241
Kase tänav,1018,58.644538,25.96965092222223
Kaseheina 9,874,,
Kasemäe tn nr 6,989,59.5004269,26.514257
Kasevälja pumpla,1265,,
Kasevälja tee 17,1265,59.4655141,24.3981066
Kasevälja tee 17-4,1265,59.4655141,24.3981066
Kasevälja tee 17-7,1265,59.4655141,24.3981066
Kasevälja tee 5,1265,59.4655141,24.3981066
Kasevälja tee eramu,1265,59.4655141,24.3981066
Kassari - Nurga puhkemaja,2211,58.778237250000004,22.815868457120644
Kassari Puhkekeskuse Külalistemaja-kauplus,1313,58.7870037,22.82957505833553
Kassari külaseltsi  maja kontrollkraan,1358,,
Kassari puurkaevu kontrollkraan peale filtrit,1313,,
Kassariotsa puhkemaja köögikraan,1785,,
Kastani Lasteaed,172,58.3818955,24.52767133895291
Kastani mü,827,,
Kastani tn. veetöötlusjaam,841,44.8680749,33.7910047
Kasti PJ asulasse,657,,
Kasti lasteaed,657,,
Kasvuhoone,1094,58.3047465,22.690630857746513
Kasvuhoone,1374,58.3047465,22.690630857746513
"Katarina kelder, Rakvere",871,,
"Kati kohvik, Lossi tn 19 Põltsamaa linn",277,60.7108603,28.7583544
Katlamaja,1296,59.3446287,28.1345735
Katri Külalistemaja,1314,,
"Kauba tn 3, Võhma linn",885,59.4155944,24.7439975
Kaubanduskeskus Idakeskus,306,59.43173825,24.82347091009573
Kaubanduskeskus Magistrali,306,,
"Kaubasadamatee 10, Pärnu",172,,
"Kauge tn, Sonda",701,59.3716551,24.7143364
Kauksi Külakeskus,521,,
Kauksi Lapsehoid,521,,
Kauksi Puhkeküla köögikraan,636,58.98977085,27.23012331968993
Kauksi Puhkemaja,1726,59.0072982,27.2426017
Kauksi Põhikool,516,,
Kauksi rannahoone köögi kraan,2438,,
Kauksi telklaager,673,58.993254699999994,27.239930188234702
"Kauplus ""Konsum""",482,,
"Kauplus ""Kuu""",276,,
"Kauplus ""Mati Maja"" pubi",1185,,
Kauplus Betti,306,,
Kauplus Filtri tee 1,306,,
Kauplus Kirsipuu,781,,
Kauplus Konsum,169,,
Kauplus Konsum,654,,
Kauplus Maksimarket,169,,
Kauplus Maxima: Altmetsa tee 1,781,,
Kauplus Maxima: Keemikute tn 2,781,,
Kauplus Merivälja,348,,
Kauplus Pääsküla,341,59.36939845,24.638714333740598
Kauplus Rimi,169,,
Kauplus Tuulemaa tn 20,306,,
Kavastu Algkool - Lasteaed,224,,
Kavastu kauplus,224,58.460008,27.0732388
Kavastu küla VPJ kraan peale veetöötluse seadmeid,224,59.4745326,26.133645070153463
Keava kauplus,704,58.94348,24.8963242450775
Keava veetöötlusjaam (alevisse peale filtrit),704,,
Keeni Kool,234,57.95732475,26.272550443708433
Keeni küla pumbamaja peale veetöötlusseadmeid,234,57.95442035,26.278000946355494
Kehra Gümnaasium,1232,59.3323873,25.332871228733545
Kehra RVPJ,1232,,
Kehra tee 1,1293,59.3565032,25.3234398
Kehtna Hooldekodu köök,822,58.903555749999995,24.875506450000003
Kehtna Kutsehariduskeskus (söökla),703,58.92512965,24.867302222846742
Kehtna Kutsehariduskeskus (õpilaskodu),703,58.92512965,24.867302222846742
Kehtna MTK,703,,
Kehtna lasteaed,703,,
Kehtna lasteaed Siller  dušš ujula duširuumis,703,,
"Kehtna lasteaed Siller parema poole,kõige kaugema rühma kraan Karikakar",703,,
"Kehtna lasteaed Siller vasaku poole, kõige kaugema rühma ruumi kraan Kullerkupp",703,,
Kehtna puurkaev KBW 1 väljavool,703,,
Kehtna puurkaev KBW 2 väljavool,703,,
Kehtna põhikool,703,,
Kehtna veehoidla välja vool,703,,
Keila Kiirabi,2078,,
Keila Linnamäe tee ja Kaare tn ristmik,1213,58.9944808,23.710265
Keila Päästekomando dussiruum,2078,59.309652400000004,24.435492999999997
Keila Tarbijate Ühistu,1213,,
Keila Tervisekeskus,1213,59.31468685,24.41181831899086
Keila TÜ köök,1213,50.6377581,11.6621489
Keila Vene Gümnaasium,1213,,
Keila Ühisgümnaasium,1213,59.3108893,24.4118718
Keila-Joa VTJ,1218,,
"Keldrimäe külalistemaja, kontrollkraan köögis",1334,58.7905679,22.8324861
